"","key","year","week","humidity"
"4802","Hyōgo",2019,14,0.00449396187564652
"4803","Hyōgo",2019,15,0.00506559113260146
"4804","Hyōgo",2019,16,0.00629436800542269
"4805","Hyōgo",2019,17,0.00883291643076977
"4806","Hyōgo",2019,18,0.0078588293933976
"4807","Hyōgo",2019,19,0.00674786857199013
"4808","Hyōgo",2019,20,0.00965367783523955
"4809","Hyōgo",2019,21,0.00902420794828748
"4810","Hyōgo",2019,22,0.00997983094192722
"4811","Hyōgo",2019,23,0.0122852224193174
"4812","Hyōgo",2019,24,0.0116822961172849
"4813","Hyōgo",2019,25,0.0122472334104621
"4814","Hyōgo",2019,26,0.0147918210007063
"4815","Hyōgo",2019,27,0.015653705486335
"4816","Hyōgo",2019,28,0.0151049774621583
"4817","Hyōgo",2019,29,0.0166643514026871
"4818","Hyōgo",2019,30,0.0186122924455808
"4819","Hyōgo",2019,31,0.0193288406357679
"4820","Hyōgo",2019,32,0.0182473368532881
"4821","Hyōgo",2019,33,0.0188346948147918
"4822","Hyōgo",2019,34,0.0182450346229215
"4823","Hyōgo",2019,35,0.0162585469549863
"4824","Hyōgo",2019,36,0.0175729656094428
"4825","Hyōgo",2019,37,0.0162895505310929
"4826","Hyōgo",2019,38,0.0125985182253002
"4827","Hyōgo",2019,39,0.0136508624850058
"4828","Hyōgo",2019,40,0.0144750128548266
"4829","Hyōgo",2019,41,0.0110161879528903
"4830","Hyōgo",2019,42,0.00975092665163575
"4831","Hyōgo",2019,43,0.0106507084891129
"4832","Hyōgo",2019,44,0.00822516901467149
"4833","Hyōgo",2019,45,0.00655256512028593
"4834","Hyōgo",2019,46,0.00641980142453858
"4835","Hyōgo",2019,47,0.00644671133096495
"4836","Hyōgo",2019,48,0.00566269047663345
"4837","Hyōgo",2019,49,0.00494763405224908
"4838","Hyōgo",2019,50,0.00479450534998479
"4839","Hyōgo",2019,51,0.00519565592918212
"4840","Hyōgo",2019,52,0.00508461608675147
"4841","Hyōgo",2020,1,0.00482397423466267
"4842","Hyōgo",2020,2,0.00477927680219853
"4843","Hyōgo",2020,3,0.00417250111881791
"4844","Hyōgo",2020,4,0.00473163965906789
"4845","Hyōgo",2020,5,0.00471045308551221
"4846","Hyōgo",2020,6,0.00352009495789841
"4847","Hyōgo",2020,7,0.00528342524234775
"4848","Hyōgo",2020,8,0.00447574575641697
"4849","Hyōgo",2020,9,0.00460392097829596
"4850","Ibaraki",2013,1,0.00265439816712919
"4851","Ibaraki",2013,2,0.00310658018941203
"4852","Ibaraki",2013,3,0.00303255155431455
"4853","Ibaraki",2013,4,0.00323859036252272
"4854","Ibaraki",2013,5,0.00343724276695762
"4855","Ibaraki",2013,6,0.00332263777661622
"4856","Ibaraki",2013,7,0.00295685532543307
"4857","Ibaraki",2013,8,0.00256284476645606
"4858","Ibaraki",2013,9,0.00333321469018831
"4859","Ibaraki",2013,10,0.00422624796111813
"4860","Ibaraki",2013,11,0.00399255096503869
"4861","Ibaraki",2013,12,0.00596705602767506
"4862","Ibaraki",2013,13,0.00547898931851617
"4863","Ibaraki",2013,14,0.00702715038113018
"4864","Ibaraki",2013,15,0.00462801764033466
"4865","Ibaraki",2013,16,0.00634149624280819
"4866","Ibaraki",2013,17,0.00561091806846232
"4867","Ibaraki",2013,18,0.00604966527579386
"4868","Ibaraki",2013,19,0.00692220884947608
"4869","Ibaraki",2013,20,0.00907766292498846
"4870","Ibaraki",2013,21,0.0100473038411933
"4871","Ibaraki",2013,22,0.0105803454271426
"4872","Ibaraki",2013,23,0.0103582405382197
"4873","Ibaraki",2013,24,0.0137283751116694
"4874","Ibaraki",2013,25,0.0144144178844672
"4875","Ibaraki",2013,26,0.0128570362210114
"4876","Ibaraki",2013,27,0.015202672318533
"4877","Ibaraki",2013,28,0.0179913106658716
"4878","Ibaraki",2013,29,0.0139933719960615
"4879","Ibaraki",2013,30,0.0163436170627409
"4880","Ibaraki",2013,31,0.0164580677809132
"4881","Ibaraki",2013,32,0.0192263747052749
"4882","Ibaraki",2013,33,0.017830001233594
"4883","Ibaraki",2013,34,0.0180313734340379
"4884","Ibaraki",2013,35,0.015932663065935
"4885","Ibaraki",2013,36,0.0172980392084564
"4886","Ibaraki",2013,37,0.015083471177806
"4887","Ibaraki",2013,38,0.0128882391625387
"4888","Ibaraki",2013,39,0.0113408532965109
"4889","Ibaraki",2013,40,0.0121891762573647
"4890","Ibaraki",2013,41,0.0138850424859689
"4891","Ibaraki",2013,42,0.00851667605473094
"4892","Ibaraki",2013,43,0.00980099431624789
"4893","Ibaraki",2013,44,0.00778166833508478
"4894","Ibaraki",2013,45,0.00733281254163483
"4895","Ibaraki",2013,46,0.00530880826805811
"4896","Ibaraki",2013,47,0.00494883207719082
"4897","Ibaraki",2013,48,0.0049512015097991
"4898","Ibaraki",2013,49,0.00492556447742378
"4899","Ibaraki",2013,50,0.0037352943750311
"4900","Ibaraki",2013,51,0.00390185313844333
"4901","Ibaraki",2013,52,0.00314884090197704
"4902","Ibaraki",2014,1,0.00322791430277398
"4903","Ibaraki",2014,2,0.00287939720053422
"4904","Ibaraki",2014,3,0.00252185031658331
"4905","Ibaraki",2014,4,0.00310150245476887
"4906","Ibaraki",2014,5,0.00345501501403836
"4907","Ibaraki",2014,6,0.00341204897903031
"4908","Ibaraki",2014,7,0.00338849961669838
"4909","Ibaraki",2014,8,0.00249733885828945
"4910","Ibaraki",2014,9,0.00434746391670095
"4911","Ibaraki",2014,10,0.00306850724925934
"4912","Ibaraki",2014,11,0.00381078937561984
"4913","Ibaraki",2014,12,0.00436491077520866
"4914","Ibaraki",2014,13,0.0055823008223697
"4915","Ibaraki",2014,14,0.00575993148072007
"4916","Ibaraki",2014,15,0.00411663765173135
"4917","Ibaraki",2014,16,0.00537122778410171
"4918","Ibaraki",2014,17,0.00663087179615337
"4919","Ibaraki",2014,18,0.00838406075712863
"4920","Ibaraki",2014,19,0.00714005326121182
"4921","Ibaraki",2014,20,0.0084031757705788
"4922","Ibaraki",2014,21,0.00936970953593304
"4923","Ibaraki",2014,22,0.012012982325548
"4924","Ibaraki",2014,23,0.0124383440645119
"4925","Ibaraki",2014,24,0.0136202075517002
"4926","Ibaraki",2014,25,0.0131456193546814
"4927","Ibaraki",2014,26,0.0141263403105589
"4928","Ibaraki",2014,27,0.0141031592171771
"4929","Ibaraki",2014,28,0.0160395882491549
"4930","Ibaraki",2014,29,0.0159515628531892
"4931","Ibaraki",2014,30,0.0174046399948145
"4932","Ibaraki",2014,31,0.0166628170932652
"4933","Ibaraki",2014,32,0.0177788388492667
"4934","Ibaraki",2014,33,0.017456753247289
"4935","Ibaraki",2014,34,0.0182690195310505
"4936","Ibaraki",2014,35,0.0145366438219803
"4937","Ibaraki",2014,36,0.0145484004932534
"4938","Ibaraki",2014,37,0.0126691109414968
"4939","Ibaraki",2014,38,0.0106174132501218
"4940","Ibaraki",2014,39,0.0107760053772376
"4941","Ibaraki",2014,40,0.0116143847859112
"4942","Ibaraki",2014,41,0.010175272139944
"4943","Ibaraki",2014,42,0.00813563980055476
"4944","Ibaraki",2014,43,0.0090086434305599
"4945","Ibaraki",2014,44,0.00826684117854832
"4946","Ibaraki",2014,45,0.00721244864479467
"4947","Ibaraki",2014,46,0.00632890578124015
"4948","Ibaraki",2014,47,0.00530653070730821
"4949","Ibaraki",2014,48,0.00703407222505341
"4950","Ibaraki",2014,49,0.00486983201443829
"4951","Ibaraki",2014,50,0.00386592713719212
"4952","Ibaraki",2014,51,0.00328252095945421
"4953","Ibaraki",2014,52,0.00317961398138174
"4954","Ibaraki",2015,1,0.00304751164117879
"4955","Ibaraki",2015,2,0.00339902238484787
"4956","Ibaraki",2015,3,0.00335821760400994
"4957","Ibaraki",2015,4,0.00373142434756065
"4958","Ibaraki",2015,5,0.00292581240731253
"4959","Ibaraki",2015,6,0.00304012591940642
"4960","Ibaraki",2015,7,0.00346980692696507
"4961","Ibaraki",2015,8,0.00468679084195853
"4962","Ibaraki",2015,9,0.00413748952796989
"4963","Ibaraki",2015,10,0.00388032877101852
"4964","Ibaraki",2015,11,0.00597875777167199
"4965","Ibaraki",2015,12,0.00368735574057819
"4966","Ibaraki",2015,13,0.00652612262316933
"4967","Ibaraki",2015,14,0.00585545366713872
"4968","Ibaraki",2015,15,0.00675714072673984
"4969","Ibaraki",2015,16,0.00773654095705249
"4970","Ibaraki",2015,17,0.0087322780224996
"4971","Ibaraki",2015,18,0.00872214753640154
"4972","Ibaraki",2015,19,0.00864213103669153
"4973","Ibaraki",2015,20,0.00962736993049364
"4974","Ibaraki",2015,21,0.010926824804505
"4975","Ibaraki",2015,22,0.0102350591737215
"4976","Ibaraki",2015,23,0.0123604347158362
"4977","Ibaraki",2015,24,0.0128044626381253
"4978","Ibaraki",2015,25,0.0138022246789362
"4979","Ibaraki",2015,26,0.013588141186939
"4980","Ibaraki",2015,27,0.0138240070911433
"4981","Ibaraki",2015,28,0.0172757257862992
"4982","Ibaraki",2015,29,0.0182053772364622
"4983","Ibaraki",2015,30,0.0185020489833284
"4984","Ibaraki",2015,31,0.0181464127259596
"4985","Ibaraki",2015,32,0.0180346017646952
"4986","Ibaraki",2015,33,0.0178767925288579
"4987","Ibaraki",2015,34,0.0136561430173615
"4988","Ibaraki",2015,35,0.01548147598533
"4989","Ibaraki",2015,36,0.0152685829921641
"4990","Ibaraki",2015,37,0.0125934103127593
"4991","Ibaraki",2015,38,0.0118463190231317
"4992","Ibaraki",2015,39,0.0108001490996491
"4993","Ibaraki",2015,40,0.00776971481615885
"4994","Ibaraki",2015,41,0.00918029950625439
"4995","Ibaraki",2015,42,0.00902640167777377
"4996","Ibaraki",2015,43,0.00711382278069952
"4997","Ibaraki",2015,44,0.00752110642727738
"4998","Ibaraki",2015,45,0.00847108633516604
"4999","Ibaraki",2015,46,0.00865076835932373
"5000","Ibaraki",2015,47,0.00586404870944924
"5001","Ibaraki",2015,48,0.00515402967048668
"5002","Ibaraki",2015,49,0.00509623855323655
"5003","Ibaraki",2015,50,0.00510283319385718
"5004","Ibaraki",2015,51,0.00447667039322023
"5005","Ibaraki",2015,52,0.00318350044941222
"5006","Ibaraki",2016,1,0.00428048505423056
"5007","Ibaraki",2016,2,0.00335515956397418
"5008","Ibaraki",2016,3,0.00320064062172255
"5009","Ibaraki",2016,4,0.00311544708730124
"5010","Ibaraki",2016,5,0.00345591499264912
"5011","Ibaraki",2016,6,0.00389231320825216
"5012","Ibaraki",2016,7,0.00445830120679726
"5013","Ibaraki",2016,8,0.0032823126427134
"5014","Ibaraki",2016,9,0.00392236248768313
"5015","Ibaraki",2016,10,0.00569457853781431
"5016","Ibaraki",2016,11,0.00524980020464406
"5017","Ibaraki",2016,12,0.00388010212364499
"5018","Ibaraki",2016,13,0.00532467200767129
"5019","Ibaraki",2016,14,0.00728353351105573
"5020","Ibaraki",2016,15,0.00586317036111118
"5021","Ibaraki",2016,16,0.00795530138507691
"5022","Ibaraki",2016,17,0.00723812909105849
"5023","Ibaraki",2016,18,0.00840795395911251
"5024","Ibaraki",2016,19,0.00960100920800864
"5025","Ibaraki",2016,20,0.00853153961864546
"5026","Ibaraki",2016,21,0.0106920459301772
"5027","Ibaraki",2016,22,0.00926160933560776
"5028","Ibaraki",2016,23,0.0118046607911825
"5029","Ibaraki",2016,24,0.0129860432407004
"5030","Ibaraki",2016,25,0.0146478742447163
"5031","Ibaraki",2016,26,0.0142638713246993
"5032","Ibaraki",2016,27,0.0150531853554705
"5033","Ibaraki",2016,28,0.0160843401403009
"5034","Ibaraki",2016,29,0.014863519445073
"5035","Ibaraki",2016,30,0.0154962069358283
"5036","Ibaraki",2016,31,0.0181953366175672
"5037","Ibaraki",2016,32,0.0150736053528544
"5038","Ibaraki",2016,33,0.0177640510206175
"5039","Ibaraki",2016,34,0.0179751501199418
"5040","Ibaraki",2016,35,0.0163500158053845
"5041","Ibaraki",2016,36,0.0175063688141554
"5042","Ibaraki",2016,37,0.0153800607896921
"5043","Ibaraki",2016,38,0.0141666962839715
"5044","Ibaraki",2016,39,0.0147199486187869
"5045","Ibaraki",2016,40,0.0128991326977485
"5046","Ibaraki",2016,41,0.00778107413086961
"5047","Ibaraki",2016,42,0.0101160095702498
"5048","Ibaraki",2016,43,0.00736927551985391
"5049","Ibaraki",2016,44,0.00635041935838198
"5050","Ibaraki",2016,45,0.00549052969659438
"5051","Ibaraki",2016,46,0.00678843193837801
"5052","Ibaraki",2016,47,0.00574349128197217
"5053","Ibaraki",2016,48,0.00509155470464216
"5054","Ibaraki",2016,49,0.00470402367728786
"5055","Ibaraki",2016,50,0.0035411375713436
"5056","Ibaraki",2016,51,0.00527613004226122
"5057","Ibaraki",2016,52,0.00374816503514333
"5058","Ibaraki",2017,1,0.00335074279841129
"5059","Ibaraki",2017,2,0.00359113222611427
"5060","Ibaraki",2017,3,0.00300618736234275
"5061","Ibaraki",2017,4,0.00275412345750796
"5062","Ibaraki",2017,5,0.00323161276095859
"5063","Ibaraki",2017,6,0.00305016283411444
"5064","Ibaraki",2017,7,0.00312848676677234
"5065","Ibaraki",2017,8,0.00358733101336288
"5066","Ibaraki",2017,9,0.00384339822458202
"5067","Ibaraki",2017,10,0.00359700641525422
"5068","Ibaraki",2017,11,0.00394269843710929
"5069","Ibaraki",2017,12,0.00371389674810589
"5070","Ibaraki",2017,13,0.00449311794382819
"5071","Ibaraki",2017,14,0.00667723986630881
"5072","Ibaraki",2017,15,0.00556035666169952
"5073","Ibaraki",2017,16,0.00710219964264523
"5074","Ibaraki",2017,17,0.00645409518037209
"5075","Ibaraki",2017,18,0.00789297049700227
"5076","Ibaraki",2017,19,0.0091324392525343
"5077","Ibaraki",2017,20,0.00954152322690767
"5078","Ibaraki",2017,21,0.0110917232729911
"5079","Ibaraki",2017,22,0.0108584410482679
"5080","Ibaraki",2017,23,0.0096836847810495
"5081","Ibaraki",2017,24,0.0101869157269863
"5082","Ibaraki",2017,25,0.0126391502697782
"5083","Ibaraki",2017,26,0.0145686219333827
"5084","Ibaraki",2017,27,0.016648234592567
"5085","Ibaraki",2017,28,0.0170299955446414
"5086","Ibaraki",2017,29,0.017142267062612
"5087","Ibaraki",2017,30,0.0174670348846445
"5088","Ibaraki",2017,31,0.0166521957886245
"5089","Ibaraki",2017,32,0.0179431406208373
"5090","Ibaraki",2017,33,0.0168601740480272
"5091","Ibaraki",2017,34,0.0178328525002308
"5092","Ibaraki",2017,35,0.014175533287502
"5093","Ibaraki",2017,36,0.01377767593712
"5094","Ibaraki",2017,37,0.013587111070788
"5095","Ibaraki",2017,38,0.0128712222414194
"5096","Ibaraki",2017,39,0.0119649827293105
"5097","Ibaraki",2017,40,0.010133896846045
"5098","Ibaraki",2017,41,0.0117598124378127
"5099","Ibaraki",2017,42,0.00930374816377053
"5100","Ibaraki",2017,43,0.0084229762369236
"5101","Ibaraki",2017,44,0.00745901482236915
"5102","Ibaraki",2017,45,0.00666926391820766
"5103","Ibaraki",2017,46,0.00576468199057544
"5104","Ibaraki",2017,47,0.00422950447482778
"5105","Ibaraki",2017,48,0.0054917302857617
"5106","Ibaraki",2017,49,0.00439418057928979
"5107","Ibaraki",2017,50,0.00344908299078961
"5108","Ibaraki",2017,51,0.0033358399236886
"5109","Ibaraki",2017,52,0.00318046774921959
"5110","Ibaraki",2018,1,0.00293000821555144
"5111","Ibaraki",2018,2,0.00320439593755383
"5112","Ibaraki",2018,3,0.00403666673247147
"5113","Ibaraki",2018,4,0.00252318674090904
"5114","Ibaraki",2018,5,0.00321661312381148
"5115","Ibaraki",2018,6,0.00278739295665417
"5116","Ibaraki",2018,7,0.00291680097501182
"5117","Ibaraki",2018,8,0.00321454611376723
"5118","Ibaraki",2018,9,0.00401323188709188
"5119","Ibaraki",2018,10,0.00544528405429712
"5120","Ibaraki",2018,11,0.00488475294408592
"5121","Ibaraki",2018,12,0.00547678655510513
"5122","Ibaraki",2018,13,0.00570751331132652
"5123","Ibaraki",2018,14,0.00760484676116848
"5124","Ibaraki",2018,15,0.00574178953987738
"5125","Ibaraki",2018,16,0.00740541614544555
"5126","Ibaraki",2018,17,0.00897305015363152
"5127","Ibaraki",2018,18,0.00936097228906392
"5128","Ibaraki",2018,19,0.00802017443545327
"5129","Ibaraki",2018,20,0.0106024572465733
"5130","Ibaraki",2018,21,0.00947992056000771
"5131","Ibaraki",2018,22,0.0115975457921467
"5132","Ibaraki",2018,23,0.0126787973353647
"5133","Ibaraki",2018,24,0.0114048189586471
"5134","Ibaraki",2018,25,0.0127613979195747
"5135","Ibaraki",2018,26,0.0158836494571434
"5136","Ibaraki",2018,27,0.0164166624929362
"5137","Ibaraki",2018,28,0.0179706426871593
"5138","Ibaraki",2018,29,0.0196006682290914
"5139","Ibaraki",2018,30,0.0171603983838192
"5140","Ibaraki",2018,31,0.0191072298400165
"5141","Ibaraki",2018,32,0.0187762644223498
"5142","Ibaraki",2018,33,0.0161945807438338
"5143","Ibaraki",2018,34,0.0178381260897819
"5144","Ibaraki",2018,35,0.0179510554922936
"5145","Ibaraki",2018,36,0.017176906976351
"5146","Ibaraki",2018,37,0.0139636277206997
"5147","Ibaraki",2018,38,0.013380884756922
"5148","Ibaraki",2018,39,0.0124147253393615
"5149","Ibaraki",2018,40,0.013007011431665
"5150","Ibaraki",2018,41,0.0114599028855415
"5151","Ibaraki",2018,42,0.00923481830489824
"5152","Ibaraki",2018,43,0.0085198647690508
"5153","Ibaraki",2018,44,0.00686193036013369
"5154","Ibaraki",2018,45,0.0097680150924269
"5155","Ibaraki",2018,46,0.0068011190210093
"5156","Ibaraki",2018,47,0.00556165285007858
"5157","Ibaraki",2018,48,0.00605480714036662
"5158","Ibaraki",2018,49,0.00657170506070008
"5159","Ibaraki",2018,50,0.00353708956198803
"5160","Ibaraki",2018,51,0.00458971767600354
"5161","Ibaraki",2018,52,0.00345486042618787
"5162","Ibaraki",2019,1,0.00283920168522874
"5163","Ibaraki",2019,2,0.0028996579755495
"5164","Ibaraki",2019,3,0.0031056759589285
"5165","Ibaraki",2019,4,0.00284043562942728
"5166","Ibaraki",2019,5,0.00296755781570332
"5167","Ibaraki",2019,6,0.00399190002188225
"5168","Ibaraki",2019,7,0.0028931164841781
"5169","Ibaraki",2019,8,0.00407514469599517
"5170","Ibaraki",2019,9,0.00433962142341002
"5171","Ibaraki",2019,10,0.00502181148318019
"5172","Ibaraki",2019,11,0.00440635786293776
"5173","Ibaraki",2019,12,0.00500613185035546
"5174","Ibaraki",2019,13,0.00421057885695048
"5175","Ibaraki",2019,14,0.00381554869695728
"5176","Ibaraki",2019,15,0.00447891231528716
"5177","Ibaraki",2019,16,0.00632175258084218
"5178","Ibaraki",2019,17,0.00829340840109733
"5179","Ibaraki",2019,18,0.00806721865783203
"5180","Ibaraki",2019,19,0.00749399799222953
"5181","Ibaraki",2019,20,0.00900064718862839
"5182","Ibaraki",2019,21,0.00939116696596251
"5183","Ibaraki",2019,22,0.0107058662013845
"5184","Ibaraki",2019,23,0.0122819402497938
"5185","Ibaraki",2019,24,0.0106692330528338
"5186","Ibaraki",2019,25,0.0126024337308087
"5187","Ibaraki",2019,26,0.014015607745686
"5188","Ibaraki",2019,27,0.0149253647117417
"5189","Ibaraki",2019,28,0.0123407445230031
"5190","Ibaraki",2019,29,0.0160755120987198
"5191","Ibaraki",2019,30,0.0177760588629646
"5192","Ibaraki",2019,31,0.0202591840487479
"5193","Ibaraki",2019,32,0.0192517538366123
"5194","Ibaraki",2019,33,0.0198088875646621
"5195","Ibaraki",2019,34,0.0176899827889744
"5196","Ibaraki",2019,35,0.0170810512788558
"5197","Ibaraki",2019,36,0.0165521582182128
"5198","Ibaraki",2019,37,0.0158355056079769
"5199","Ibaraki",2019,38,0.0130617534858096
"5200","Ibaraki",2019,39,0.0135149183746925
"5201","Ibaraki",2019,40,0.0135167881880905
"5202","Ibaraki",2019,41,0.0121881470335768
"5203","Ibaraki",2019,42,0.00969217957929937
"5204","Ibaraki",2019,43,0.0100226602248304
"5205","Ibaraki",2019,44,0.00847975543175608
"5206","Ibaraki",2019,45,0.00652620804741406
"5207","Ibaraki",2019,46,0.0066615704542865
"5208","Ibaraki",2019,47,0.00646019236650493
"5209","Ibaraki",2019,48,0.00574647548405187
"5210","Ibaraki",2019,49,0.00476967477542404
"5211","Ibaraki",2019,50,0.00519554545771381
"5212","Ibaraki",2019,51,0.00499922027815471
"5213","Ibaraki",2019,52,0.00427881278298135
"5214","Ibaraki",2020,1,0.00380862254084714
"5215","Ibaraki",2020,2,0.00410091677158242
"5216","Ibaraki",2020,3,0.00433184505818816
"5217","Ibaraki",2020,4,0.00397932724074625
"5218","Ibaraki",2020,5,0.00450702160723754
"5219","Ibaraki",2020,6,0.00306124368413588
"5220","Ibaraki",2020,7,0.00460020986942854
"5221","Ibaraki",2020,8,0.00489022371878922
"5222","Ibaraki",2020,9,0.0041205740921675
"5223","Ishikawa",2013,1,0.00308451469628791
"5224","Ishikawa",2013,2,0.00333618275868472
"5225","Ishikawa",2013,3,0.00335709987403786
"5226","Ishikawa",2013,4,0.00349456175887737
"5227","Ishikawa",2013,5,0.00360517765094922
"5228","Ishikawa",2013,6,0.00326914618321079
"5229","Ishikawa",2013,7,0.00305026796740462
"5230","Ishikawa",2013,8,0.0028954433974412
"5231","Ishikawa",2013,9,0.00327777517928691
"5232","Ishikawa",2013,10,0.00409389794685731
"5233","Ishikawa",2013,11,0.00341791187654342
"5234","Ishikawa",2013,12,0.00466887579194539
"5235","Ishikawa",2013,13,0.00439151480741959
"5236","Ishikawa",2013,14,0.00611905046834795
"5237","Ishikawa",2013,15,0.00437215080369897
"5238","Ishikawa",2013,16,0.00529306547376308
"5239","Ishikawa",2013,17,0.00548443796211135
"5240","Ishikawa",2013,18,0.00543690430677929
"5241","Ishikawa",2013,19,0.00661116563688123
"5242","Ishikawa",2013,20,0.00839726497853233
"5243","Ishikawa",2013,21,0.00913040368945293
"5244","Ishikawa",2013,22,0.0105128162936202
"5245","Ishikawa",2013,23,0.0105312723571669
"5246","Ishikawa",2013,24,0.0130711659793995
"5247","Ishikawa",2013,25,0.0134447049860154
"5248","Ishikawa",2013,26,0.0134984854023701
"5249","Ishikawa",2013,27,0.0148247012581174
"5250","Ishikawa",2013,28,0.0160270608515724
"5251","Ishikawa",2013,29,0.0152129245988004
"5252","Ishikawa",2013,30,0.0167524398082055
"5253","Ishikawa",2013,31,0.0169074078104357
"5254","Ishikawa",2013,32,0.0188342257217058
"5255","Ishikawa",2013,33,0.0173665370398004
"5256","Ishikawa",2013,34,0.0175168758290207
"5257","Ishikawa",2013,35,0.0149825311242092
"5258","Ishikawa",2013,36,0.0145327752572457
"5259","Ishikawa",2013,37,0.0147583393476109
"5260","Ishikawa",2013,38,0.0118684864539129
"5261","Ishikawa",2013,39,0.0112045873704358
"5262","Ishikawa",2013,40,0.0116238868884578
"5263","Ishikawa",2013,41,0.013290709941142
"5264","Ishikawa",2013,42,0.00817230481656441
"5265","Ishikawa",2013,43,0.0100170904190323
"5266","Ishikawa",2013,44,0.00725643728512123
"5267","Ishikawa",2013,45,0.00713184500956733
"5268","Ishikawa",2013,46,0.00526869147828547
"5269","Ishikawa",2013,47,0.00532718694283316
"5270","Ishikawa",2013,48,0.00498581572542487
"5271","Ishikawa",2013,49,0.00513433650835873
"5272","Ishikawa",2013,50,0.00404613231170449
"5273","Ishikawa",2013,51,0.00429853483743695
"5274","Ishikawa",2013,52,0.00347425409991322
"5275","Ishikawa",2014,1,0.00385525339482735
"5276","Ishikawa",2014,2,0.0031959567054737
"5277","Ishikawa",2014,3,0.00285144652225851
"5278","Ishikawa",2014,4,0.00350369701698219
"5279","Ishikawa",2014,5,0.00343690665545382
"5280","Ishikawa",2014,6,0.00357877821004938
"5281","Ishikawa",2014,7,0.00309559647205207
"5282","Ishikawa",2014,8,0.00261774240013556
"5283","Ishikawa",2014,9,0.0040214179597501
"5284","Ishikawa",2014,10,0.00319665001461085
"5285","Ishikawa",2014,11,0.0034891045859944
"5286","Ishikawa",2014,12,0.00425431228157161
"5287","Ishikawa",2014,13,0.00560283969993516
"5288","Ishikawa",2014,14,0.00520844605104658
"5289","Ishikawa",2014,15,0.00421822156914806
"5290","Ishikawa",2014,16,0.00507526712191704
"5291","Ishikawa",2014,17,0.00633094874184732
"5292","Ishikawa",2014,18,0.00785757635694156
"5293","Ishikawa",2014,19,0.00613594027071167
"5294","Ishikawa",2014,20,0.00771613118148692
"5295","Ishikawa",2014,21,0.00830709489760115
"5296","Ishikawa",2014,22,0.00997135317297272
"5297","Ishikawa",2014,23,0.0119949488718786
"5298","Ishikawa",2014,24,0.0127291744821663
"5299","Ishikawa",2014,25,0.0119935018883102
"5300","Ishikawa",2014,26,0.0124816970268049
"5301","Ishikawa",2014,27,0.0141231672634947
"5302","Ishikawa",2014,28,0.0159811006171844
"5303","Ishikawa",2014,29,0.015596215669564
"5304","Ishikawa",2014,30,0.0167406622476915
"5305","Ishikawa",2014,31,0.0160655427182509
"5306","Ishikawa",2014,32,0.0167550609508406
"5307","Ishikawa",2014,33,0.0164447766252082
"5308","Ishikawa",2014,34,0.0174361463100838
"5309","Ishikawa",2014,35,0.0146685782113701
"5310","Ishikawa",2014,36,0.0145241192401554
"5311","Ishikawa",2014,37,0.0118657234291491
"5312","Ishikawa",2014,38,0.00994579084705297
"5313","Ishikawa",2014,39,0.0110759594147061
"5314","Ishikawa",2014,40,0.0111555367437957
"5315","Ishikawa",2014,41,0.00959062430180178
"5316","Ishikawa",2014,42,0.0079343484862026
"5317","Ishikawa",2014,43,0.00845809831730684
"5318","Ishikawa",2014,44,0.00791327327250173
"5319","Ishikawa",2014,45,0.00665617036107364
"5320","Ishikawa",2014,46,0.00621474283389141
"5321","Ishikawa",2014,47,0.00510601023503216
"5322","Ishikawa",2014,48,0.00710117018056897
"5323","Ishikawa",2014,49,0.00504439521053875
"5324","Ishikawa",2014,50,0.00407902711958907
"5325","Ishikawa",2014,51,0.00367026106232003
"5326","Ishikawa",2014,52,0.00374306675016191
"5327","Ishikawa",2015,1,0.00363477646436478
"5328","Ishikawa",2015,2,0.00362340113979184
"5329","Ishikawa",2015,3,0.00374220716042337
"5330","Ishikawa",2015,4,0.00367372366608407
"5331","Ishikawa",2015,5,0.00311582852559541
"5332","Ishikawa",2015,6,0.00352705571684818
"5333","Ishikawa",2015,7,0.00384822869159352
"5334","Ishikawa",2015,8,0.00434266976717391
"5335","Ishikawa",2015,9,0.00393861033417826
"5336","Ishikawa",2015,10,0.00390114875019819
"5337","Ishikawa",2015,11,0.00550102198606634
"5338","Ishikawa",2015,12,0.00363438056846354
"5339","Ishikawa",2015,13,0.00634161864885452
"5340","Ishikawa",2015,14,0.00541590558880968
"5341","Ishikawa",2015,15,0.00594935384772359
"5342","Ishikawa",2015,16,0.00664950432136477
"5343","Ishikawa",2015,17,0.00781120588459456
"5344","Ishikawa",2015,18,0.00815804826381186
"5345","Ishikawa",2015,19,0.00804630735798369
"5346","Ishikawa",2015,20,0.0083093120303073
"5347","Ishikawa",2015,21,0.0101007990428746
"5348","Ishikawa",2015,22,0.00973562448076141
"5349","Ishikawa",2015,23,0.0116556344587837
"5350","Ishikawa",2015,24,0.0131960820024424
"5351","Ishikawa",2015,25,0.0130212703649598
"5352","Ishikawa",2015,26,0.0126102885651392
"5353","Ishikawa",2015,27,0.0139020343745293
"5354","Ishikawa",2015,28,0.0160106005000149
"5355","Ishikawa",2015,29,0.016779110237004
"5356","Ishikawa",2015,30,0.0176989130605812
"5357","Ishikawa",2015,31,0.0176077504919088
"5358","Ishikawa",2015,32,0.0161761881020303
"5359","Ishikawa",2015,33,0.0163036290446079
"5360","Ishikawa",2015,34,0.015001945337748
"5361","Ishikawa",2015,35,0.0145626658572089
